Filename,SMILES
molecule_4406.sdf,CN(C)c1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)c3ccc4c(c3)OCO4)n2)cc1
molecule_4407.sdf,CN(C)c1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)CSCC(=O)O)n2)cc1
molecule_4408.sdf,CCNC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccc(N(C)C)cc2)n1
molecule_4409.sdf,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)NC3CCCCC3)n2)cc1
molecule_441.sdf,CC(=O)Nc1ccc(S(=O)(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2CCCCC2)cc1
molecule_4410.sdf,C=CCNC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccco2)n1
molecule_4411.sdf,N#Cc1cccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)c3ccco3)n2)c1
molecule_4412.sdf,O=C(NCc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2cccc(F)c2)n1
molecule_4413.sdf,C=CCNC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccc(-c3ccccc3)cc2)n1
molecule_4414.sdf,CN(C)c1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cccc(C(F)(F)F)c3)n2)cc1
molecule_4415.sdf,CC(=O)c1ccc(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3Nc2nccc(-c3ccc(N(C)C)cc3)n2)cc1
molecule_4416.sdf,CN(C)c1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cccc4ccccc34)n2)cc1
molecule_4417.sdf,COc1cc(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3Nc2nccc(-c3ccc(N(C)C)cc3)n2)cc(OC)c1
molecule_4418.sdf,O=C(Nc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccc(-c3ccccc3)cc2)n1
molecule_4419.sdf,Cc1ccc(S(=O)(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2nnnc2Oc2ccc(-n3cncn3)cc2)cc1
molecule_442.sdf,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1cccc(C(F)(F)F)c1
molecule_4420.sdf,NC(=O)CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)NC1CCCCC1
molecule_4421.sdf,O=C(NC1CCCCC1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(=O)(=O)c1ccc2ccccc2c1
molecule_4422.sdf,O=C(Nc1cccc2ccccc12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(=O)(=O)c1ccc(Cl)cc1
molecule_4423.sdf,CN1C[C@H]2CN(Cc3ncc[nH]3)CCN2C1=O
molecule_4424.sdf,CN1C[C@H]2CN(CC3CC3)CCN2C1=O
molecule_4425.sdf,O=C(NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCOCC1)Nc1ccccc1
molecule_4426.sdf,CC[C@H]1CN(S(=O)(=O)c2c(C)noc2C)CC[C@H]1CC(=O)O
molecule_4427.sdf,C=CCNC(=O)N[C@H]1CCN2C(=O)c3cc(-c4ccc(Cl)cc4)ccc3NC(=O)[C@@H]2C1
molecule_4428.sdf,C=CCNC(=O)N[C@H]1CCN2C(=O)c3cc(Br)ccc3NC(=O)[C@@H]2C1
molecule_4429.sdf,C=CCNC(=O)N[C@H]1CCN2C(=O)c3cc(-c4cc(Cl)ccc4OC)ccc3NC(=O)[C@@H]2C1
molecule_443.sdf,O=C(NCc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Oc1ccccc1
molecule_4430.sdf,CC(C)NC(=O)N[C@H]1CCN2C(=O)c3cc(-c4ccsc4)ccc3NC(=O)[C@@H]2C1
molecule_4431.sdf,Cc1nc(-c2ccccc2Br)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)NC(C)C)n1
molecule_4432.sdf,CN(Cc1ccccc1)C(=O)[C@@H]1Cc2nc[nH]c2CN1
molecule_4433.sdf,Cn1cc(CN[C@H]2C[C@H]3C(=O)NC[C@@H](CCC(=O)NCc4ccccc4)N3C2)c2ccccc21
molecule_4434.sdf,CCN(CC)C(=O)CC[C@@H]1CNC(=O)[C@@H]2C[C@H](NCc3ccc(N(C)C)cc3)CN12
molecule_4435.sdf,NC(=O)C1CCN(c2cc(-c3noc([C@@H]4CCCN4Cc4ccc5c(c4)OCO5)n3)ccn2)CC1
molecule_4436.sdf,Cc1ccc(CN2CC[C@H](c3nc4ccc(C#N)cc4[nH]3)C2)cc1
molecule_4437.sdf,C=CCn1cc2c3c(cccc31)[C@H](CC(C)C)N[C@H](C(=O)NCC1CC1)C2
molecule_4438.sdf,CC(C)(C)c1ccc(-c2cc(C[C@H]3CNCC[C@H]3CC(=O)N3CCN(c4ccccc4)CC3)no2)cc1
molecule_4439.sdf,CC(C)Cc1cc(CC2(NC3CCCCC3)COC2)no1
molecule_444.sdf,CC(C)(CC(=O)O)CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1Oc1ccc(-n2cncn2)cc1
molecule_4440.sdf,COc1ccccc1CNC1(Cc2cc(-c3ccc(F)cc3)on2)COC1
molecule_4441.sdf,O=C(c1ccno1)N1C[C@@H]2OCC(=O)N(Cc3ccc(F)cc3)[C@@H]2C1
molecule_4442.sdf,FC(F)(F)Oc1ccc(-c2cnc([C@@H]3COCCN3CC3CC3)[nH]2)cc1
molecule_4443.sdf,O=C(c1cnccn1)N1CCOC[C@H](Oc2ccc(C(F)(F)F)cc2)C1
molecule_4444.sdf,COc1ccc(CN2CCOC[C@H](Oc3cccc(C)n3)C2)cc1
molecule_4445.sdf,COc1ccc(CN2CCOC[C@H](Oc3ccc(C(F)(F)F)cc3)C2)cc1
molecule_4446.sdf,CC(=O)Nc1ccc(CN[C@@H]2CO[C@H](CNS(C)(=O)=O)[C@H]2O)cc1
molecule_4447.sdf,CN(C)C[C@H]1O[C@H](Cc2cc(C(C)(C)C)on2)CC[C@@H]1O
molecule_4448.sdf,COc1ccc(CN2C[C@H]3CN(Cc4ccncc4F)CCN3C2=O)cc1
molecule_4449.sdf,CC(C)(C)CC(=O)NC[C@H]1OC[C@@H](NC2COC2)[C@@H]1O
molecule_445.sdf,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1ccccc1
molecule_4450.sdf,CS(=O)(=O)c1ccc(CN2CCN3C(=O)N(Cc4ccc(F)cc4)C[C@H]3C2)cc1
molecule_4451.sdf,Cn1ccnc1CN[C@@H]1CO[C@H](CNC(=O)c2cccs2)[C@H]1O
molecule_4452.sdf,CN1CCC(N[C@@H]2CO[C@H](CNC(=O)c3ccncc3)[C@H]2O)CC1
molecule_4453.sdf,CS(=O)(=O)N1CCOC[C@H](Oc2ccccc2)C1
molecule_4454.sdf,O[C@H]1COCCN(Cc2ccc(F)cc2)C1
molecule_4455.sdf,FC(F)(F)Oc1ccc(CN2CCOC[C@H](Oc3cnccn3)C2)cc1
molecule_4456.sdf,CO[C@H]1COCCN(Cc2nccn2C)C1
molecule_4457.sdf,CS(=O)(=O)c1ccc(O[C@H]2COCCN(C(=O)c3cnccn3)C2)cc1
molecule_4458.sdf,O=C(C1CCOCC1)N1CCN2C(=O)N(Cc3ccccc3)C[C@H]2C1
molecule_4459.sdf,Cn1ccnc1CN1C[C@H]2CN(C(=O)c3ccc4c(c3)OCO4)CCN2C1=O
molecule_446.sdf,Cn1cnc(S(=O)(=O)N[C@H]2CCN(C(=O)c3ccco3)[C@H](C(=O)N[C@H](Cc3ccccc3)C(N)=O)C2)c1
molecule_4460.sdf,Cc1ccc(CN2C[C@H]3CN(Cc4ccccc4Cl)CCN3C2=O)cc1
molecule_4461.sdf,O=C(N1CCOCC1)N1CCOC[C@H](Oc2cnccn2)C1
molecule_4462.sdf,CC(C)N1CCN2C(=O)N(c3ccccn3)C[C@H]2C1
molecule_4463.sdf,COc1ccc(CN2C[C@H]3CN(C(=O)c4ccc(C(F)(F)F)cc4)CCN3C2=O)cc1
molecule_4464.sdf,COc1ccc(CN2C[C@H]3CN(C(=O)Nc4ccc(F)cc4)CCN3C2=O)cc1
molecule_4465.sdf,Cc1ccc(CN2C[C@H]3CN(C(=O)CCC(=O)O)CCN3C2=O)cc1
molecule_4466.sdf,COc1ccccc1C(=O)N1CCN2C(=O)NC[C@H]2C1
molecule_4467.sdf,O=C(O)c1ccc(CN2CCN3C(=O)NC[C@H]3C2)cc1
molecule_4468.sdf,Cc1ccc(C(=O)N2CCN3C(=O)N(C4CCOCC4)C[C@H]3C2)cc1
molecule_4469.sdf,O=C1NC[C@H]2CN(S(=O)(=O)c3ccccc3)CCN12
molecule_447.sdf,NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1C[C@@H](NS(=O)(=O)c2cccs2)CCN1C(=O)CSCC(=O)O
molecule_4470.sdf,Oc1ccccc1CNC[C@H]1O[C@H](Cc2cc(CN3CCCCC3)on2)CC[C@@H]1O
molecule_4471.sdf,COc1ccc(CN2C[C@H]3CN(Cc4ccc(C(F)(F)F)cc4)CCN3C2=O)cc1
molecule_4472.sdf,O=C(Nc1ccccc1)N1CCN2C(=O)N(C3CCOCC3)C[C@H]2C1
molecule_4473.sdf,O=C(NC[C@H]1O[C@H](Cc2cc(CN3CCOCC3)on2)CC[C@@H]1O)c1cccc(F)c1
molecule_4474.sdf,O=C1N(C2CCOCC2)C[C@H]2CN(Cc3cccc(OC(F)(F)F)c3)CCN12
molecule_4475.sdf,O=C1N(C2CCOCC2)C[C@H]2CN(CCCc3ccccc3)CCN12
molecule_4476.sdf,COc1ccc(CN2C[C@H]3CN(Cc4cccc(C#N)c4)CCN3C2=O)cc1
molecule_4477.sdf,CN(Cc1ccccc1)Cc1cc(C[C@@H]2CC[C@H](O)[C@@H](CNCc3ccccc3O)O2)no1
molecule_4478.sdf,O=C(NC[C@H]1O[C@H](Cc2cc(-c3ccc(F)cc3)on2)CC[C@@H]1O)c1ccc(F)cc1
molecule_4479.sdf,CCC(CC)C(=O)NC[C@H]1O[C@H](Cc2cc(COc3ccccc3)on2)CC[C@@H]1O
molecule_448.sdf,O=C(N[C@H]1CCN2C(=O)c3cc(-c4ccc(F)cc4F)ccc3NC(=O)[C@@H]2C1)c1cccs1
molecule_4480.sdf,CC(C)(C)CN1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_4481.sdf,COc1ccc(O[C@H]2COCCN(S(=O)(=O)c3ccc(OC)cc3)C2)cc1
molecule_4482.sdf,O=C(NC[C@H]1O[C@H](Cc2cc(COc3ccccc3)on2)CC[C@@H]1O)Nc1ccc(F)cc1
molecule_4483.sdf,COCCO[C@H]1COCCN(C2CCN(C)CC2)C1
molecule_4484.sdf,O=C(c1ccncc1)N1CCOC[C@H](Oc2cccnc2)C1
molecule_4485.sdf,CN(C)C(=O)CO[C@H]1COCCN(Cc2ccccn2)C1
molecule_4486.sdf,CN(C)C(=O)CO[C@H]1COCCN(C(=O)N2CCOCC2)C1
molecule_4487.sdf,CC(C)(C)CN[C@@H]1CO[C@H](CNC(=O)C2CCCC2)[C@H]1O
molecule_4488.sdf,O=C(NC[C@H]1OC[C@@H](NC2CCCCC2)[C@@H]1O)N1CCOCC1
molecule_4489.sdf,COc1ccc(CN2CCOC[C@H]2c2ncc(-c3ccc(Cl)s3)[nH]2)cc1
molecule_449.sdf,CC(=O)N1CCC(C(=O)N[C@H]2CCN3C(=O)N(c4ccc(C)cc4)C(=O)[C@@H]3C2)CC1
molecule_4490.sdf,Cc1ccc(CN2CCOC[C@H]2c2ncc(-c3ccc(F)cc3F)[nH]2)cc1
molecule_4491.sdf,COc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(Cl)c3)[nH]2)cc1
molecule_4492.sdf,Fc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(F)c3)[nH]2)cc1
molecule_4493.sdf,CC(C)(C)c1cnc([C@@H]2COCCN2Cc2ccc(F)cc2)[nH]1
molecule_4494.sdf,CC(C)[C@@H](N)C(=O)N[C@@H]1C=C(C(=O)N[C@@H](CCS(C)(=O)=O)C(N)=O)C[C@@H](O)[C@@H]1O
molecule_4495.sdf,COc1ccc(Cl)cc1-c1ccc2c(c1)C(=O)N1C[C@H](OC)C[C@H]1C(=O)N2
molecule_4496.sdf,c1ccc2[nH]c([C@H]3CCN(Cc4ncc[nH]4)C3)nc2c1
molecule_4497.sdf,COCc1cc(CC2(NCc3ccccc3OC)COC2)no1
molecule_4498.sdf,CCCOc1cc(C)c2c(c1C)C[C@H]([C@H](C)C(=O)N1CCC(O)CC1)CC2
molecule_4499.sdf,CN1[C@@H](CCC(=O)N2CCC(O)CC2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1ccc(S(C)(=O)=O)cc1
molecule_45.sdf,COCCC(=O)N1C[C@@H]2C[C@H](C1)c1c(-c3ccc(OC)cc3)ccc(=O)n1C2
molecule_450.sdf,CC(=O)N1CCC(C(=O)N[C@H]2CCN3C(=O)N(c4ccc(F)c(Cl)c4)C(=O)[C@@H]3C2)CC1
molecule_4500.sdf,CN(CC[C@H]1CN(C(=O)c2ccnc(Cl)c2)CC[C@H]1CC(=O)O)c1ccccc1
molecule_4501.sdf,CS(=O)(=O)N1CC[C@H](C(=O)NNC(=O)Cc2ccccc2)C1
molecule_4502.sdf,COc1ccccc1N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](NC(=O)Nc3cccc(C#N)c3)[C@@H]2O)CC1
molecule_4503.sdf,C=CCNC(=O)N[C@H]1[C@H](O)[C@@H](N2CCN(c3ccccc3)CC2)[C@@H]2OC[C@H]1O2
molecule_4504.sdf,O=C(Nc1ccc(F)cc1)N[C@H]1[C@H](O)[C@@H](N2CCC(Cc3ccccc3)CC2)[C@@H]2OC[C@H]1O2
molecule_4505.sdf,COc1ccccc1N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](NC(=O)NC3CCCCC3)[C@@H]2O)CC1
molecule_4506.sdf,C=CCNC(=O)N[C@H]1[C@H](O)[C@@H](N2CCC(Cc3ccccc3)CC2)[C@@H]2OC[C@H]1O2
molecule_4507.sdf,CC[C@H]1CN2CC[C@H]1C[C@@H]2CNCc1ccc(CO)o1
molecule_4508.sdf,CCNC(=O)Nc1ccc([C@@H](O)[C@H]2COCC(=O)N2CC)cc1
molecule_4509.sdf,C[C@H]1[C@@H]2[C@@H](O)[C@H]([C@H](C)C(=O)N(C)Cc3cccnc3)CC[C@@]2(C)CC[C@@H]1NC(=O)Cc1ccccc1
molecule_451.sdf,COc1cc(SC)ccc1C(=O)N[C@H]1CCN2C(=O)N(c3cccc(C(C)=O)c3)C(=O)[C@@H]2C1
molecule_4510.sdf,CC1=C[C@@H](CN2CCN(c3cnccn3)CC2)[C@H](C(C)C)C[C@H]1Cc1nnc(C(C)(C)C)o1
molecule_4511.sdf,COCCNc1ncccc1-c1noc([C@@H]2CCCN2c2ncccn2)n1
molecule_4512.sdf,COc1ccccc1C(=O)N[C@H]1C[C@@H](c2nc(-c3cnccn3)no2)N(C)C1
molecule_4513.sdf,CC1=C[C@@H](CO)[C@H](C(C)C)C[C@H]1CC(=O)N1CCN(CCO)CC1
molecule_4514.sdf,COc1ccccc1N1CCN(C(=O)C[C@@H]2C[C@@H](C(C)C)[C@H](CC#N)C=C2C)CC1
molecule_4515.sdf,Cc1nnc([C@H]2CCN(C(=O)NCc3ccccc3)C2)o1
molecule_4516.sdf,CC(=O)N1CCC(NC2(Cc3cc(-c4ccc(F)cc4)on3)COC2)CC1
molecule_4517.sdf,CCNC(=O)N1C[C@@H]2OCC(=O)N(c3ccccc3)[C@@H]2C1
molecule_4518.sdf,CN1C(=O)CO[C@H]2CN(C(=O)c3ccc(F)cc3)C[C@H]21
molecule_4519.sdf,COc1cccc(CNC2(Cc3cc(-c4ccccn4)on3)COC2)c1
molecule_452.sdf,Cc1cc(C(=O)N2CC[C@H](NS(=O)(=O)c3cccs3)C[C@H]2C(=O)N[C@H](C)C(N)=O)n(C)n1
molecule_4520.sdf,CCNC(=O)N[C@H]1C[C@@H](Cc2cc(CC(C)C)on2)C1(C)C
molecule_4521.sdf,COc1ccccc1NC(=O)Nc1ccc2n(c1=O)C[C@H]1C[C@@H]2CN(C(=O)Nc2ccc(F)cc2)C1
molecule_4522.sdf,Cc1nn(-c2ccc(C(F)(F)F)cc2)c(C)c1[C@@H]1C=C[C@@H](NC(=O)CSCC(=O)O)C1
molecule_4523.sdf,CN(C)[C@@H]1CO[C@H](CNS(C)(=O)=O)[C@H]1O
molecule_4524.sdf,O=C(c1ccccc1)N1CCN2C(=O)N(Cc3cccnc3)C[C@H]2C1
molecule_4525.sdf,CCNC(=O)N1CCOC[C@H](Oc2ccccc2)C1
molecule_4526.sdf,COc1ccc(O[C@H]2COCCN(C(=O)c3cc(C)nn3C)C2)cc1
molecule_4527.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ccc(F)cc2)[C@@H]1O)c1ccccc1
molecule_4528.sdf,Cc1cc(C(=O)N2CCOC[C@H](Oc3ccc(C(F)(F)F)cn3)C2)n(C)n1
molecule_4529.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cnc[nH]2)[C@@H]1O)c1cccs1
molecule_453.sdf,COc1cc(SC)ccc1C(=O)N[C@H]1CCN2C(=O)N(c3ccc(F)c(Cl)c3)C(=O)[C@@H]2C1
molecule_4530.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cnc[nH]2)[C@@H]1O)c1ccc(F)cc1
molecule_4531.sdf,Fc1ccc(CN2CCOC[C@H](Oc3ccc(C(F)(F)F)cn3)C2)cc1
molecule_4532.sdf,O=C(Nc1ccc(F)cc1F)N1CCOC[C@H](Oc2ccc(C(F)(F)F)cn2)C1
molecule_4533.sdf,COCCO[C@H]1COCCN(C2CCOCC2)C1
molecule_4534.sdf,CC(=O)N1CCOC[C@H](OCC(=O)N(C)C)C1
molecule_4535.sdf,COCCO[C@@H]1CNCCOC1
molecule_4536.sdf,CN[C@@H](CC(C)C)C(=O)N[C@@H]1C=C(C(=O)N[C@@H](Cc2cccs2)C(N)=O)C[C@@H](O)[C@@H]1O
molecule_4537.sdf,CSCC(=O)N1C[C@@H](NC(=O)Nc2ccc(F)cc2F)C[C@H]1C(=O)N(C)CC(N)=O
molecule_4539.sdf,O=C(Nc1cccc2ccccc12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)c1ccc(C(F)(F)F)cc1
molecule_454.sdf,COc1ccc(Cl)cc1-c1ccc2c(c1)C(=O)N1CC[C@H](NC(=O)c3cccs3)C[C@H]1C(=O)N2
molecule_4540.sdf,O=C(NCc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OCc1ccccc1
molecule_4541.sdf,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1SC1CCCC1
molecule_4542.sdf,c1ccc(CN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3n2cc(CC3CCCCC3)nn2)cc1
molecule_4543.sdf,O=C1N(c2ccccc2)C[C@H]2CN(Cc3ncc[nH]3)CCN12
molecule_4544.sdf,COCCN1C[C@H]2CN(Cc3cnn(C)c3)CCN2C1=O
molecule_4545.sdf,O=C(c1ccno1)N1CCN2C(=O)N(Cc3ccc(F)cc3)C[C@H]2C1
molecule_4546.sdf,COCCN1C[C@H]2CN(C(=O)NCc3ccccc3)CCN2C1=O
molecule_4547.sdf,CC(=O)N1CCC(N2CCN3C(=O)N(Cc4ccccn4)C[C@H]3C2)CC1
molecule_4548.sdf,CN1C[C@H]2CN(Cc3ccccc3)CCN2C1=O
molecule_4549.sdf,O=C1NC[C@H]2CN(Cc3cccc(OC(F)(F)F)c3)CCN12
molecule_455.sdf,CC(=O)N1CCN(C(=O)C[C@@H]2c3nc(NC(=O)C4CCC4)sc3C[C@@H]3[C@](C)(CO)[C@H](O)CC[C@]32C)CC1
molecule_4550.sdf,O=C(O)c1ccc(CN2CCN3C(=O)N(Cc4ccc(F)cc4)C[C@H]3C2)cc1
molecule_4551.sdf,Cc1ccccc1CN1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_4552.sdf,O=C1N(c2ccccn2)C[C@H]2CN(Cc3ccc4c(c3)OCCO4)CCN12
molecule_4553.sdf,CC(=O)Nc1ccc(CN2CCN3C(=O)N(Cc4ccccc4)C[C@H]3C2)cc1
molecule_4554.sdf,O=C1N(c2ccccn2)C[C@H]2CN(C3CCOCC3)CCN12
molecule_4555.sdf,CC(=O)Nc1ccc(CN2CCN3C(=O)N(c4ccccn4)C[C@H]3C2)cc1
molecule_4556.sdf,Cc1ccc(CN2C[C@H]3CN(C)CCN3C2=O)cc1
molecule_4557.sdf,CN1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_4558.sdf,COc1ccc(CN2C[C@H]3CN(C(=O)NCc4ccccc4)CCN3C2=O)cc1
molecule_4559.sdf,COc1ccc(CN2C[C@H]3CN(C(=O)NC(C)C)CCN3C2=O)cc1
molecule_456.sdf,COc1ccc(Cl)cc1-c1ccc2c(c1)C(=O)N1CCN(C(=O)C3CC3)C[C@@H]1C(=O)N2
molecule_4560.sdf,COc1ccc(CN2C[C@H]3CN(C(=O)C4CCCC4)CCN3C2=O)cc1
molecule_4561.sdf,O=C1NC[C@H]2CN(Cc3nccs3)CCN12
molecule_4562.sdf,CN1C[C@H]2CN(S(C)(=O)=O)CCN2C1=O
molecule_4563.sdf,CN1C[C@H]2CN(C(=O)c3ccccc3)CCN2C1=O
molecule_4564.sdf,CN1C[C@H]2CN(Cc3ccnc4ccccc34)CCN2C1=O
molecule_4565.sdf,CN1C[C@H]2CN(C(=O)c3cnccn3)CCN2C1=O
molecule_4566.sdf,CCNC(=O)N1CCN2C(=O)N(C3CCOCC3)C[C@H]2C1
molecule_4567.sdf,COc1ccccc1C(=O)N1CCN2C(=O)N(C3CCOCC3)C[C@H]2C1
molecule_4568.sdf,CN1CCC(N2CCN3C(=O)NC[C@H]3C2)CC1
molecule_4569.sdf,O=C1N(C2CCOCC2)C[C@H]2CN(Cc3ccc(Cl)cc3)CCN12
molecule_457.sdf,NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H]1CN(C(=O)C2CCNCC2)CCN1C(=O)C1CCNCC1
molecule_4570.sdf,COc1ccc(CN2C[C@H]3CN(Cc4ccccc4OC)CCN3C2=O)cc1
molecule_4571.sdf,COc1cccc(NC(=O)N2CCN3C(=O)N(C4CCOCC4)C[C@H]3C2)c1
molecule_4572.sdf,Cc1cccnc1CN1CCN2C(=O)NC[C@H]2C1
molecule_4573.sdf,O=C(c1cccnc1)N1CCN2C(=O)NC[C@H]2C1
molecule_4574.sdf,CC(C)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1
molecule_4575.sdf,CC(C)CCN1CCN2C(=O)NC[C@H]2C1
molecule_4576.sdf,COc1cc(CN2CCN3C(=O)NC[C@H]3C2)cc(OC)c1OC
molecule_4577.sdf,O=C1NC[C@H]2CN(CCCc3ccccc3)CCN12
molecule_4578.sdf,COCCNC(=O)C[C@@H]1CCN2C[C@@H]1/C=C\COc1ccc(N3CCNCC3)cc1CNCC2=O
molecule_4579.sdf,O=C(C1CCCCC1)N1C[C@@H]2C[C@H](C1)c1c(-c3ccc(OC(F)(F)F)cc3)ccc(=O)n1C2
molecule_458.sdf,COc1ccc(C(=O)N2CCN3C(=O)N(Cc4ccccc4)C(=O)[C@H]3C2)cc1
molecule_4580.sdf,O=C(Cc1ccccc1)Nc1ccc2n(c1=O)C[C@H]1C[C@@H]2CN(C(=O)Nc2ccc(F)cc2)C1
molecule_4581.sdf,CC1CCN([C@@H]2[C@H](O)[C@H](CO)O[C@@H]2CNC(=O)c2ccc(C(F)(F)F)cc2)CC1
molecule_4582.sdf,c1ccc2c(CN3CCC[C@H]3c3nc(-c4ccc(OC5CCCCC5)nc4)no3)c[nH]c2c1
molecule_4583.sdf,C[C@H]1[C@@H]2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)CC[C@@H]1NC(=O)c1ccccc1
molecule_4584.sdf,Cc1ccc(CN2CCC[C@H]2c2nc(-c3ccc(OC4CCCCC4)nc3)no2)cc1
molecule_4585.sdf,O=C1COC[C@H]([C@H](O)c2ccc(NC(=O)C3CCCC3)cc2)N1
molecule_4586.sdf,CCN1C(=O)COC[C@@H]1[C@H](O)c1ccc(NC(=O)c2cc(C)nn2C)cc1
molecule_4587.sdf,CC1(C)[C@H](Cc2cc(CC3CCCCC3)on2)C[C@@H]1NC(=O)C1CCC1
molecule_4588.sdf,CN(Cc1cc(C[C@@H]2C[C@H](NCc3ccccn3)C2(C)C)no1)c1ccccc1
molecule_4589.sdf,O=C(Nc1ccccc1)Nc1ccc([C@@H](O)[C@H]2COCC(=O)N2Cc2ccccc2F)cc1
molecule_459.sdf,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)c4c(Cl)cccc4Cl)nc3[C@@H](C)[C@H]21
molecule_4590.sdf,COC(=O)[C@H](NC(=O)[C@@H]1[C@@H](NC(=O)Nc2cccc(OC)c2)CCN1C(=O)CSC)C(C)C
molecule_4591.sdf,COCc1cc(C[C@@H]2CC[C@H](O)[C@@H](CNC(=O)Nc3ccc(OC)cc3)O2)no1
molecule_4592.sdf,O=C(NC[C@H]1OC[C@@H](NC2COC2)[C@@H]1O)N1CCOCC1
molecule_4593.sdf,O=C(NC[C@H]1OC[C@@H](NCc2ncc[nH]2)[C@@H]1O)c1ccncc1
molecule_4594.sdf,CC(C)NC(=O)NC[C@H]1OC[C@@H](NCc2cnc[nH]2)[C@@H]1O
molecule_4595.sdf,O=C(NC[C@H]1OC[C@@H](NCc2cnc[nH]2)[C@@H]1O)c1ccncc1
molecule_4596.sdf,COc1ccc(CNC(=O)O[C@H]2COCCN(c3nc4ccccc4s3)C2)cc1
molecule_4597.sdf,CC(=O)N[C@@H]1C=C(C(=O)NCCC(N)=O)C[C@@H](O)[C@@H]1O
molecule_4598.sdf,NC1(Cc2cc(-c3cccc(O)c3)on2)COC1
molecule_4599.sdf,COC[C@H]1CCCN1[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1CNCc1cccc(Cl)c1
molecule_46.sdf,COc1ccc(-c2ccc(=O)n3c2[C@@H]2C[C@@H](CN(S(=O)(=O)c4ccc(NC(C)=O)cc4)C2)C3)cc1
molecule_460.sdf,CC(=O)N1CCC(C(=O)Nc2nc3c(s2)C[C@]2(C)CC[C@@H]4[C@H](OC(=O)[C@H]4C)[C@H]2[C@@H]3C)CC1
molecule_4600.sdf,CC1=C[C@@H](CNC(=O)c2ccc(F)cc2)[C@H](C(C)C)C[C@H]1CC(=O)NCc1ccc(C#N)cc1
molecule_4601.sdf,O=C(c1ccccn1)N1C[C@@H]2C[C@H](C1)c1ccc(NS(=O)(=O)c3ccccc3)c(=O)n1C2
