Molecule Name,AI Confidence,Breadth Score,Local Score
molecule_3018,-0.42051559686660767,-6.4,-3.3
molecule_3019,-2.1240413188934326,-5.6,-3.4
molecule_3020,-1.5707505941390991,-7.6,-3.8
molecule_3021,-2.911044120788574,-7.5,-4.5
molecule_3022,-1.9344810247421265,-6.5,-2.8
molecule_3023,-0.9050605297088623,-7.4,-1.5
molecule_3024,-1.958509087562561,-6.9,-5.1
molecule_3025,-1.9517996311187744,-7.5,-1.8
molecule_3026,-1.8748427629470825,-7.5,-4.8
molecule_3027,-2.801618814468384,-7.5,-0.1
molecule_3028,-2.594115972518921,-7.0,7.6
molecule_3029,-1.6285827159881592,-7.6,-4.5
molecule_3030,-3.3436319828033447,-6.8,-1.0
molecule_3031,-1.918681263923645,-7.8,-4.7
molecule_3032,-3.2889108657836914,-7.5,5.8
molecule_3033,-3.978992223739624,-7.1,6.8
molecule_3034,-1.3157600164413452,-7.4,-3.2
molecule_3035,-1.963523507118225,-7.6,9.3
molecule_3037,-1.8594938516616821,-7.2,-4.3
molecule_3038,-2.4551868438720703,-7.6,-3.5
molecule_3039,-1.363938331604004,-6.9,-6.3
molecule_3040,-3.920804738998413,-8.0,0.5
molecule_3041,-1.9327117204666138,-7.0,-3.3
molecule_3042,-1.0945323705673218,-7.5,-7.5
molecule_3043,-2.414961338043213,-7.6,1.1
molecule_3044,-2.1306889057159424,-7.4,-3.6
molecule_3045,-1.2539080381393433,-7.1,-7.0
molecule_3046,-2.5117781162261963,-7.8,-1.8
molecule_3047,-1.3700505495071411,-7.3,-5.2
molecule_3048,-3.3557229042053223,-7.6,-0.1
molecule_3049,-3.9092159271240234,-7.9,-0.1
molecule_3050,-1.6200950145721436,-6.7,-3.1
molecule_3051,-1.6855159997940063,-6.8,-3.9
molecule_3052,-2.174377202987671,-7.4,-4.0
molecule_3053,-2.5621681213378906,-6.8,-2.5
molecule_3054,-1.4064831733703613,-6.6,-2.7
molecule_3055,-1.6980990171432495,-7.7,-4.3
molecule_3056,-2.1368227005004883,-6.8,-4.1
molecule_3057,-1.8936303853988647,-7.8,-5.7
molecule_3058,-1.935869812965393,-7.5,-5.0
molecule_3059,-1.7065279483795166,-8.0,-6.5
molecule_3060,-3.407761573791504,-7.4,-0.9
molecule_3061,-2.7672438621520996,-7.4,-0.8
molecule_3062,-2.438392400741577,-7.3,-4.8
molecule_3063,-2.4386909008026123,-6.4,-4.5
molecule_3064,-2.445215940475464,-6.3,-2.9
molecule_3065,-2.2469327449798584,-7.0,-2.9
molecule_3066,-2.24542236328125,-7.3,-0.9
molecule_3067,-2.6974029541015625,-7.9,10.3
molecule_3068,-1.5576473474502563,-7.7,-4.8
molecule_3069,-2.953577995300293,-7.4,-1.8
molecule_3070,-3.5137922763824463,-7.4,-3.1
molecule_3071,-1.8130892515182495,-6.4,-4.3
molecule_3072,-3.3898651599884033,-7.1,-2.2
molecule_3073,-2.490630865097046,-6.2,-4.8
molecule_3074,-1.2140626907348633,-6.2,-3.2
molecule_3075,-2.5534608364105225,-6.4,-2.1
molecule_3076,-3.5375168323516846,-7.6,2.1
molecule_3077,-2.42020320892334,-7.0,1.9
molecule_3078,-3.1438469886779785,-6.4,0.6
molecule_3079,-3.154467821121216,-6.7,-1.8
molecule_3080,-2.6295106410980225,-6.0,-1.8
molecule_3081,-1.5102730989456177,-6.5,-2.2
molecule_3082,-3.459627866744995,-6.2,-1.7
molecule_3083,-3.415966749191284,-7.4,0.7
molecule_3084,-3.889951229095459,-6.2,-0.0
molecule_3085,-2.9240353107452393,-7.0,0.8
molecule_3086,-2.6006217002868652,-7.1,-1.1
molecule_3087,-2.1729061603546143,-6.8,-5.5
molecule_3088,-2.9985249042510986,-6.5,-2.0
molecule_3089,-3.0146868228912354,-7.1,1.5
molecule_3090,-2.3729186058044434,-6.8,-2.4
molecule_3091,-2.7619729042053223,-7.2,-5.7
molecule_3092,-1.246699571609497,-7.7,-3.9
molecule_3093,-0.5975167751312256,-6.9,-4.7
molecule_3094,-2.0748794078826904,-7.9,-4.4
molecule_3095,-3.460439443588257,-7.3,-1.1
molecule_3096,-3.3714418411254883,-6.4,-2.4
molecule_3097,-3.290853261947632,-7.1,-3.9
molecule_3098,-1.6153475046157837,-6.9,-4.1
molecule_3099,-1.528067708015442,-6.3,-2.9
molecule_3100,-2.8944144248962402,-6.0,-3.6
molecule_3101,-1.6731504201889038,-7.4,-4.9
molecule_3102,-3.76835560798645,-7.7,-0.8
molecule_3106,-3.2897894382476807,-7.6,-2.2
molecule_3107,-3.7892396450042725,-6.9,2.0
molecule_3108,-3.1394293308258057,-6.7,-5.1
molecule_3109,-2.038759231567383,-6.9,-4.8
molecule_3110,-2.929351568222046,-6.3,-3.3
molecule_3111,-1.866481065750122,-7.3,-4.0
molecule_3112,-1.7749441862106323,-7.4,-5.5
molecule_3113,-2.8243045806884766,-7.6,1.6
molecule_3114,-3.3529579639434814,-7.3,-4.9
molecule_3115,-3.262064218521118,-6.6,-1.7
molecule_3116,-3.0783605575561523,-7.3,0.1
molecule_3117,-3.2794651985168457,-7.7,1.8
molecule_3118,-3.0666301250457764,-7.0,-1.3
molecule_3119,-3.843748092651367,-7.9,4.9
molecule_3120,-1.9473789930343628,-6.8,-4.9
molecule_3121,-2.7782676219940186,-6.5,-3.6
molecule_3122,-1.8426073789596558,-7.4,-2.4
molecule_3123,-2.582313060760498,-6.5,-2.6
molecule_3124,-2.1700809001922607,-7.4,-6.0
molecule_3125,-2.1031107902526855,-7.4,-4.4
molecule_3126,-2.784034013748169,-7.6,-2.5
molecule_3127,-3.0531046390533447,-7.9,-3.6
molecule_3128,-2.261526584625244,-7.8,-2.8
molecule_3130,-2.0698001384735107,-7.1,-4.0
molecule_3131,-1.98642098903656,-6.8,-5.5
molecule_3132,-2.820098400115967,-7.0,-5.2
molecule_3133,-3.1698131561279297,-6.7,-5.4
molecule_3134,-2.8158888816833496,-6.9,-5.1
molecule_3135,-2.641582727432251,-7.2,-3.3
molecule_3138,-2.676868438720703,-7.0,-3.1
molecule_3139,-2.9992504119873047,-7.6,1.4
molecule_3140,-2.894151210784912,-7.2,-1.2
molecule_3141,-3.0458977222442627,-6.3,-4.0
molecule_3142,-2.269282341003418,-7.3,-1.9
molecule_3143,-2.3906407356262207,-7.3,-1.9
molecule_3144,-3.540334463119507,-6.7,-2.9
molecule_3145,-2.072077989578247,-5.8,-7.2
molecule_3146,-1.8352524042129517,-8.0,-4.1
molecule_3147,-1.0567022562026978,-7.3,-7.3
molecule_3148,-1.760094165802002,-7.5,-4.7
molecule_3149,-1.4217745065689087,-6.6,-3.0
molecule_3150,-2.560269832611084,-6.6,-6.8
molecule_3151,-3.429624080657959,-7.5,-3.3
molecule_3152,-2.065920352935791,-7.0,-3.9
molecule_3153,-1.8381482362747192,-7.2,-3.0
molecule_3154,-2.771106243133545,-7.7,0.5
molecule_3155,-3.8081910610198975,-5.8,1.7
molecule_3156,-1.3070327043533325,-5.9,-7.3
molecule_3157,-1.1976269483566284,-6.4,-5.0
molecule_3159,-2.0743772983551025,-6.6,-5.8
molecule_3160,-1.1338528394699097,-7.2,-2.6
molecule_3161,-1.3683230876922607,-6.7,-7.3
molecule_3162,-3.165435552597046,-6.9,2.7
molecule_3163,-0.9331333041191101,-6.0,-6.6
molecule_3164,-1.71620512008667,-6.8,-0.1
molecule_3165,-1.1936081647872925,-6.2,-5.7
molecule_3166,-1.976730465888977,-7.6,-4.3
molecule_3167,-2.21545147895813,-6.6,-5.4
molecule_3168,-1.2454770803451538,-7.7,-4.8
molecule_3169,-2.859872579574585,-6.9,-3.4
molecule_3170,-3.2181589603424072,-6.5,-5.9
molecule_3171,-0.7352875471115112,-6.6,-6.5
molecule_3172,-1.937645435333252,-6.5,-6.4
molecule_3173,-3.2092392444610596,-7.4,0.9
molecule_3174,-1.4941312074661255,-5.6,-6.5
molecule_3175,-1.7179049253463745,-6.6,-7.7
molecule_3176,-1.8853219747543335,-6.8,-1.9
molecule_3177,-1.5590251684188843,-7.8,-4.4
molecule_3178,-1.410199522972107,-7.1,-2.4
molecule_3179,-2.094799280166626,-6.4,-3.8
molecule_3180,-1.2401330471038818,-5.7,-4.6
molecule_3181,-2.4320969581604004,-7.3,-4.9
molecule_3182,-2.8606135845184326,-7.5,4.8
molecule_3183,-1.75363290309906,-5.8,-4.6
molecule_3184,-2.411105155944824,-7.1,-4.8
molecule_3185,-3.2618346214294434,-7.3,-4.8
molecule_3186,-2.7519612312316895,-6.5,-5.2
molecule_3187,-0.673759400844574,-6.4,-4.6
molecule_3188,-2.127368211746216,-7.0,-6.0
molecule_3189,-2.249903440475464,-7.0,-3.3
molecule_3190,-1.152856469154358,-7.0,-5.1
molecule_3191,-0.9783844351768494,-7.2,-5.9
molecule_3192,-3.345021963119507,-6.7,-2.9
molecule_3193,-2.4170749187469482,-5.6,-3.8
molecule_3194,-2.1439642906188965,-7.1,-5.4
molecule_3195,-1.000066876411438,-7.0,-5.9
molecule_3196,-1.3679286241531372,-6.5,-5.4
molecule_3197,-3.3031809329986572,-7.3,-5.2
molecule_3198,-2.0352566242218018,-7.1,-4.3
molecule_3199,-0.9218431115150452,-6.3,-6.8
molecule_3200,-1.810105800628662,-7.3,-4.5
molecule_3201,-3.0000977516174316,-6.4,-0.8
molecule_3202,-1.8294003009796143,-7.8,-3.8
molecule_3203,-1.4280132055282593,-6.1,-6.6
molecule_3204,-2.8292667865753174,-6.1,-4.6
molecule_3205,-1.244603157043457,-6.7,-5.2
molecule_3206,-2.331768274307251,-7.1,-3.0
molecule_3207,-1.630095362663269,-5.9,-5.0
molecule_3208,-2.5181446075439453,-6.4,-3.0
molecule_3209,-2.2087674140930176,-6.1,-5.9
molecule_3210,-2.8953495025634766,-6.2,1.5
molecule_3211,-0.9936593174934387,-6.9,-4.9
molecule_3212,-2.6031203269958496,-6.5,-3.5
molecule_3213,-1.7082141637802124,-6.1,-3.0
molecule_3214,-3.075610399246216,-5.6,-2.5
molecule_3215,-2.920433521270752,-7.1,-4.5
molecule_3216,-3.114612579345703,-7.4,-4.1
molecule_3217,-2.053434371948242,-6.3,-6.7
molecule_3218,-1.0247138738632202,-6.4,-4.1
molecule_3219,-2.3822314739227295,-5.3,-5.2
molecule_3220,-2.119227647781372,-7.2,-5.5
molecule_3221,-2.6710622310638428,-6.9,-5.3
molecule_3222,-3.3340885639190674,-7.0,-3.3
molecule_3223,-1.9635450839996338,-6.8,-4.8
molecule_3224,-2.699098587036133,-7.6,-5.8
molecule_3225,-1.7457493543624878,-7.0,-5.2
molecule_3226,-1.8261514902114868,-6.6,-4.9
molecule_3227,-2.513697862625122,-6.1,-5.7
molecule_3228,-3.403333902359009,-7.2,0.8
molecule_3229,-2.7241947650909424,-7.5,-5.5
molecule_3230,-1.623384714126587,-6.8,-5.9
molecule_3231,-2.4000353813171387,-7.2,-5.8
molecule_3232,-1.3198634386062622,-7.0,-6.6
molecule_3233,-1.7856472730636597,-6.1,-6.1
molecule_3234,-3.5319817066192627,-6.8,-5.3
molecule_3235,-2.500788927078247,-6.8,-6.6
molecule_3236,-2.2043442726135254,-6.1,-5.9
molecule_3237,-2.1989645957946777,-6.3,-6.6
molecule_3238,-2.9713757038116455,-7.7,-4.7
molecule_3239,-2.742093086242676,-6.9,-6.6
molecule_3240,-1.6350477933883667,-6.3,-5.7
molecule_3241,-2.6100075244903564,-7.2,-3.8
molecule_3242,-3.2468209266662598,-6.8,-4.3
molecule_3243,-1.7925728559494019,-6.9,-5.0
molecule_3244,-2.0397348403930664,-5.7,-5.0
molecule_3245,-2.086299180984497,-7.0,-5.4
molecule_3246,-2.643458843231201,-7.6,-3.6
molecule_3247,-2.671004056930542,-6.7,-4.0
molecule_3248,-2.2225663661956787,-6.8,-4.7
molecule_3249,-2.631657123565674,-7.6,-5.7
molecule_3250,-2.2553176879882812,-6.6,-4.3
molecule_3251,-1.1927214860916138,-6.3,-5.1
molecule_3252,-2.0548877716064453,-6.0,-5.5
molecule_3253,-2.376645803451538,-6.8,-3.6
molecule_3254,-2.875389337539673,-7.2,2.2
molecule_3255,-1.4656126499176025,-6.2,-5.5
molecule_3256,-1.6422369480133057,-6.4,-5.2
molecule_3257,-2.420623540878296,-6.7,-4.4
molecule_3258,-2.868903160095215,-7.2,-5.2
molecule_3259,-1.1981717348098755,-6.0,-6.7
molecule_3260,-1.4138414859771729,-6.7,-5.3
molecule_3261,-1.5117063522338867,-7.5,-4.2
molecule_3262,-2.3188905715942383,-7.2,-5.9
molecule_3263,-2.6821908950805664,-7.7,-6.4
molecule_3264,-1.5342122316360474,-6.9,-6.1
molecule_3265,-2.6382639408111572,-7.3,-2.7
molecule_3266,-2.365656614303589,-6.7,-5.7
molecule_3267,-1.5753731727600098,-6.6,-1.9
molecule_3268,-1.9862473011016846,-7.1,-4.4
molecule_3269,-2.083954095840454,-6.7,-4.2
molecule_3270,-3.192075729370117,-7.1,-5.4
molecule_3271,-2.856152296066284,-7.0,-5.0
molecule_3272,-1.2905060052871704,-6.8,-6.7
molecule_3273,-1.7280634641647339,-6.7,-5.9
molecule_3274,-2.1896536350250244,-6.5,-6.4
molecule_3275,-1.0790187120437622,-6.5,-5.7
molecule_3276,-1.5115360021591187,-6.4,-3.4
molecule_3277,-1.6697251796722412,-6.8,-2.9
molecule_3278,-3.7762835025787354,-7.4,-5.6
molecule_3279,-1.9399850368499756,-6.7,-5.5
molecule_3280,-1.1778465509414673,-6.0,-4.9
molecule_3281,-0.9493234753608704,-5.4,-3.1
molecule_3282,-1.816490650177002,-7.2,-5.7
molecule_3283,-1.6328548192977905,-6.4,-6.2
molecule_3284,-2.0036463737487793,-7.0,-4.8
molecule_3285,-1.9815518856048584,-7.5,-5.3
molecule_3286,-0.956818163394928,-7.8,-5.3
molecule_3287,-2.364070177078247,-6.6,-6.4
molecule_3288,-1.757709264755249,-7.0,-4.7
molecule_3289,-2.1492626667022705,-6.8,-4.5
molecule_3290,-1.6790175437927246,-7.4,-5.5
molecule_3291,-2.2232346534729004,-7.3,-5.2
molecule_3292,-1.8935452699661255,-7.0,-5.9
molecule_3293,-2.4775893688201904,-6.9,-7.1
molecule_3294,-1.9271131753921509,-7.3,-3.6
molecule_3295,-3.483825922012329,-7.4,-3.8
molecule_3296,-0.7659763693809509,-7.2,-6.3
molecule_3297,-1.8466218709945679,-7.6,-4.3
molecule_3298,-2.0669331550598145,-6.7,-6.4
molecule_3299,-1.3550548553466797,-7.2,-5.4
molecule_3300,-2.4696383476257324,-6.3,-5.2
molecule_3301,-2.597191095352173,-7.3,-7.1
molecule_3302,-1.4406338930130005,-6.2,-5.3
molecule_3303,-2.4483015537261963,-6.9,4.9
molecule_3304,-2.611725330352783,-6.1,-4.6
molecule_3305,-2.0949063301086426,-6.3,-4.7
molecule_3306,-1.785910725593567,-5.8,-4.0
molecule_3307,-2.1692512035369873,-6.5,-4.3
molecule_3308,-3.2137115001678467,-6.1,-4.0
molecule_3309,-1.9129323959350586,-6.9,-3.4
molecule_3310,-5.130509376525879,-7.2,4.7
molecule_3311,-2.7241837978363037,-6.6,-2.4
molecule_3312,-1.9205764532089233,-7.3,-4.1
molecule_3313,-3.0587985515594482,-7.8,-1.4
molecule_3314,-3.266613721847534,-6.8,-0.5
molecule_3315,-1.9068505764007568,-6.1,-3.8
molecule_3316,-3.2271182537078857,-6.9,2.7
molecule_3317,-3.313544750213623,-7.0,4.6
molecule_3318,-2.957817316055298,-6.0,-2.1
molecule_3319,-2.4272403717041016,-6.9,5.9
molecule_3320,-2.257622241973877,-6.1,-5.5
molecule_3321,-1.5128268003463745,-6.6,-5.7
molecule_3322,-3.534198522567749,-6.7,6.8
molecule_3323,-3.2358462810516357,-7.2,-2.2
molecule_3324,-3.396083116531372,-6.3,3.7
molecule_3325,-2.1803715229034424,-6.7,2.7
molecule_3326,-3.1686902046203613,-6.3,2.0
molecule_3327,-3.847750425338745,-6.8,22.6
molecule_3328,-3.1939849853515625,-6.6,7.2
molecule_3329,-3.1911776065826416,-7.0,10.9
molecule_3330,-1.4856934547424316,-6.6,16.5
molecule_3331,-2.8975322246551514,-6.3,10.6
molecule_3332,-4.030957221984863,-6.6,16.8
molecule_3333,-2.0881922245025635,-7.2,9.5
molecule_3334,-3.31758189201355,-7.4,17.0
molecule_3335,-3.420746326446533,-6.5,4.0
molecule_3336,-3.295682907104492,-6.5,7.3
molecule_3337,-2.7461891174316406,-7.2,11.2
molecule_3338,-3.47261381149292,-7.2,8.8
molecule_3339,-2.5608580112457275,-7.1,13.0
molecule_3340,-3.096144437789917,-6.6,0.5
molecule_3341,-2.728281021118164,-6.3,-1.7
molecule_3342,-3.2071573734283447,-7.3,6.0
molecule_3343,-3.7033298015594482,-8.1,1.7
molecule_3344,-3.436903476715088,-7.1,-0.9
molecule_3345,-2.3016092777252197,-7.4,-1.6
molecule_3346,-3.3541693687438965,-7.4,0.5
molecule_3347,-3.716639280319214,-7.5,1.7
molecule_3348,-3.108513832092285,-6.7,-2.7
molecule_3349,-3.19506573677063,-7.5,-0.1
molecule_3350,-3.0508248805999756,-7.1,1.5
molecule_3351,-3.513078451156616,-7.0,2.0
molecule_3352,-3.092609167098999,-7.5,0.7
molecule_3353,-1.7913401126861572,-7.5,3.2
molecule_3354,-3.001225233078003,-7.1,5.3
molecule_3355,-3.163396120071411,-7.3,0.5
molecule_3356,-3.1472949981689453,-7.3,0.0
molecule_3357,-2.6521713733673096,-7.6,-1.2
molecule_3358,-3.699828863143921,-7.1,-0.6
molecule_3359,-2.577817440032959,-7.1,-2.1
molecule_3360,-3.0303456783294678,-7.0,1.2
molecule_3361,-2.6692569255828857,-7.3,-2.9
molecule_3362,-3.3171215057373047,-7.0,-1.9
molecule_3363,-2.390911340713501,-6.6,-3.1
molecule_3364,-3.059690475463867,-7.1,0.0
molecule_3365,-3.3064796924591064,-7.5,6.0
molecule_3367,-3.321533441543579,-7.3,-2.9
molecule_3368,-2.4012210369110107,-7.3,-1.8
molecule_3369,-3.2601840496063232,-7.6,4.9
molecule_3370,-3.293462038040161,-7.1,4.5
molecule_3371,-3.230466604232788,-6.9,0.5
molecule_3372,-3.6284291744232178,-7.2,-1.9
molecule_3373,-3.786673069000244,-7.1,-1.3
molecule_3374,-3.2674474716186523,-7.4,-2.8
molecule_3375,-2.4125754833221436,-7.4,-0.9
molecule_3376,-3.1775081157684326,-6.3,-2.4
molecule_3377,-3.301851987838745,-7.4,-2.2
molecule_3378,-1.8295646905899048,-6.0,-2.5
molecule_3379,-2.08733868598938,-5.4,-6.6
molecule_3380,-2.6581156253814697,-6.9,0.1
molecule_3381,-2.7352073192596436,-7.2,17.1
molecule_3382,-2.00834321975708,-8.3,2.2
molecule_3383,-2.410264015197754,-8.1,-6.7
molecule_3384,-2.5058348178863525,-6.9,-1.6
molecule_3385,-3.493191957473755,-8.6,5.5
molecule_3386,-3.332624673843384,-7.0,-1.8
molecule_3387,-2.3273167610168457,-7.1,0.7
molecule_3389,-3.0242414474487305,-6.7,-4.0
molecule_3390,-1.6159493923187256,-7.3,1.4
molecule_3391,-2.5655088424682617,-7.6,-6.2
molecule_3392,-1.8960859775543213,-6.2,-0.2
molecule_3393,-3.2816827297210693,-7.2,-5.4
molecule_3394,-0.4882073700428009,-7.1,-3.6
molecule_3395,-3.481238842010498,-8.0,0.1
molecule_3396,-2.847952365875244,-5.9,-4.3
molecule_3397,-3.5594775676727295,-7.3,2.9
molecule_3398,-2.3657174110412598,-8.7,2.3
molecule_3399,-1.8811768293380737,-7.1,-3.0
molecule_3400,-2.456576108932495,-7.1,-4.4
molecule_3401,-3.4997265338897705,-6.9,-3.5
molecule_3402,-2.357339382171631,-7.4,-4.8
molecule_3403,-1.7665237188339233,-6.9,0.8
molecule_3404,-3.367832899093628,-6.7,-2.4
molecule_3405,-2.903488874435425,-6.7,-4.1
molecule_3406,-1.9535852670669556,-7.7,3.0
molecule_3407,-4.438617706298828,-8.0,0.7
molecule_3408,-1.753602147102356,-7.1,0.4
molecule_3409,-4.011349201202393,-7.4,0.3
molecule_3410,-1.418443202972412,-6.3,-3.5
molecule_3411,-2.864159107208252,-6.9,0.5
molecule_3412,-1.8016741275787354,-7.8,-1.9
molecule_3413,-1.5325919389724731,-7.8,-1.6
molecule_3414,-2.8851146697998047,-7.3,-3.8
molecule_3415,-2.639892816543579,-7.2,-0.3
molecule_3416,-3.6422793865203857,-7.1,-3.9
molecule_3417,-2.229912281036377,-7.7,-2.0
molecule_3418,-1.1148936748504639,-7.8,-5.1
molecule_3419,-3.3198812007904053,-6.6,-2.4
molecule_3420,-2.4075253009796143,-6.7,-3.0
molecule_3421,-2.172058343887329,-6.0,-4.1
molecule_3422,-3.388091802597046,-6.7,-2.9
molecule_3423,-2.7824349403381348,-6.1,-5.3
molecule_3424,-3.1984264850616455,-6.0,-4.2
molecule_3425,-2.1172804832458496,-7.0,-4.6
molecule_3426,-1.6983364820480347,-6.3,-3.3
molecule_3427,-1.7216763496398926,-6.3,-6.1
molecule_3428,-2.676419496536255,-6.3,-4.3
molecule_3429,-1.9966613054275513,-7.9,-7.9
molecule_3430,-2.0316081047058105,-6.3,1.8
molecule_3431,-2.0144615173339844,-6.5,-0.8
molecule_3432,-1.5455628633499146,-7.2,-3.0
molecule_3433,-1.3759591579437256,-6.7,-5.3
molecule_3434,-0.9392170906066895,-6.2,-4.5
molecule_3435,-1.7140575647354126,-6.5,-4.7
molecule_3436,-2.0955069065093994,-7.2,-4.0
molecule_3437,-2.6673378944396973,-6.3,-4.6
molecule_3438,-3.0281364917755127,-5.9,-2.3
molecule_3439,-2.128862142562866,-5.7,-4.4
molecule_3440,-1.2529184818267822,-6.1,-3.7
molecule_3441,-1.1676453351974487,-5.2,-4.3
molecule_3442,-1.3016324043273926,-6.4,-4.9
molecule_3443,-1.9044218063354492,-7.2,-3.0
molecule_3444,-1.8385469913482666,-6.2,-5.1
molecule_3445,-2.285895824432373,-7.3,-5.7
molecule_3446,-2.2616565227508545,-6.6,-4.2
molecule_3447,-1.3037360906600952,-6.0,-7.0
molecule_3448,-2.3147616386413574,-6.4,-3.7
molecule_3449,-1.1639090776443481,-6.2,-6.5
molecule_3451,-2.0285468101501465,-6.2,-4.8
molecule_3452,-2.659273147583008,-5.7,-4.5
molecule_3453,-1.864107370376587,-6.1,-7.1
molecule_3454,-3.1508524417877197,-6.0,-0.1
molecule_3455,-1.8597546815872192,-6.5,-5.8
molecule_3456,-1.9324051141738892,-5.9,-3.3
molecule_3457,-1.1813479661941528,-6.9,-3.5
molecule_3458,-2.1045401096343994,-7.0,-4.4
molecule_3459,-1.791081190109253,-6.1,-6.3
molecule_3460,-1.979745864868164,-6.8,2.8
molecule_3461,-3.419814348220825,-6.8,5.7
molecule_3462,-2.004347562789917,-6.6,-4.8
molecule_3463,-2.7679808139801025,-6.7,-1.5
molecule_3464,-3.84430193901062,-6.7,-0.1
molecule_3465,-2.2685160636901855,-5.9,-5.3
molecule_3466,-1.4544638395309448,-5.3,-6.2
molecule_3467,-2.06545352935791,-6.6,-4.2
molecule_3468,-2.6837289333343506,-5.7,-4.9
molecule_3469,-2.9966697692871094,-6.6,-4.0
molecule_3470,-2.6605470180511475,-7.0,-5.9
molecule_3471,-0.5816832184791565,-5.8,-6.5
molecule_3472,-2.748566150665283,-7.4,-3.4
molecule_3473,-2.293623924255371,-6.5,-3.8
molecule_3474,-3.554702043533325,-7.2,1.9
molecule_3475,-3.7660179138183594,-7.1,3.5
molecule_3476,-3.0026652812957764,-6.5,0.3
molecule_3477,-3.1714718341827393,-6.7,2.0
molecule_3478,-2.689039707183838,-7.3,7.9
molecule_3479,-3.5054538249969482,-7.1,2.9
molecule_3480,-2.2311465740203857,-6.3,-5.4
molecule_3481,-3.5662500858306885,-8.4,-8.3
molecule_3482,-1.7298263311386108,-6.6,-3.5
molecule_3483,-3.4201419353485107,-7.5,7.8
molecule_3484,-3.2711246013641357,-7.3,4.5
molecule_3485,-3.3416600227355957,-7.0,2.3
molecule_3486,-2.1025795936584473,-7.1,0.1
molecule_3487,-1.392739176750183,-6.4,-3.2
molecule_3488,-0.8176957368850708,-5.6,-5.7
molecule_3489,-2.3297650814056396,-7.0,-4.5
molecule_3490,-2.6946492195129395,-5.2,-6.3
molecule_3491,-2.8883681297302246,-5.9,-5.6
molecule_3492,-2.063624858856201,-6.4,-3.5
molecule_3493,-2.4661152362823486,-6.8,-6.1
molecule_3494,-1.7478901147842407,-5.1,-5.7
molecule_3495,-1.5459935665130615,-6.1,-6.2
molecule_3496,-1.6676214933395386,-5.4,-5.3
molecule_3497,-2.719144105911255,-5.8,-6.7
molecule_3498,-2.191418170928955,-5.9,-6.6
molecule_3499,-1.6896628141403198,-5.7,-5.2
molecule_3500,-4.043542385101318,-5.7,-6.1
molecule_3501,-3.006075143814087,-6.3,-6.1
molecule_3502,-1.0207933187484741,-5.0,-7.0
molecule_3503,-2.3329017162323,-5.9,-4.3
molecule_3504,-2.100966215133667,-6.0,-6.5
molecule_3505,-2.349541664123535,-6.8,-4.4
molecule_3506,-1.8879690170288086,-6.4,-5.3
molecule_3507,-1.232134461402893,-6.4,-3.2
molecule_3508,-2.27457857131958,-6.2,-5.9
molecule_3509,-3.451399803161621,-6.6,-5.2
molecule_3510,-2.811561346054077,-6.9,-2.2
molecule_3511,-2.676701784133911,-6.7,-6.0
molecule_3512,-2.2297236919403076,-6.7,-4.7
molecule_3513,-1.9412389993667603,-5.6,-7.0
molecule_3514,-1.9107650518417358,-6.1,-5.2
molecule_3515,-2.992666721343994,-6.8,-2.5
molecule_3516,-2.533501386642456,-6.3,-1.7
molecule_3517,-0.963958203792572,-6.1,-6.5
molecule_3518,-2.9222488403320312,-7.2,-1.9
molecule_3519,-3.965669870376587,-6.5,-3.6
molecule_3520,-2.4912431240081787,-6.6,-3.4
molecule_3521,-2.1431238651275635,-5.6,-5.8
molecule_3522,-1.3803335428237915,-5.8,-5.2
molecule_3523,-1.1437300443649292,-6.1,-5.8
molecule_3524,-2.2622952461242676,-5.7,-5.1
molecule_3525,-1.475627064704895,-5.9,-5.4
molecule_3526,-2.7737855911254883,-6.3,-4.2
molecule_3527,-2.182678461074829,-6.3,-5.9
molecule_3528,-1.8457026481628418,-5.2,-5.4
molecule_3529,-1.9134835004806519,-6.9,-6.7
molecule_3530,-1.5824540853500366,-5.6,-5.3
molecule_3531,-2.0849273204803467,-5.5,-4.3
molecule_3532,-1.9245589971542358,-6.8,-3.4
molecule_3533,-3.640831708908081,-7.7,-3.3
molecule_3534,-1.8827954530715942,-7.0,-1.0
molecule_3535,-1.7228642702102661,-7.6,1.5
molecule_3536,-2.9789488315582275,-7.4,-1.4
molecule_3537,-1.9668806791305542,-7.0,-4.6
